GNR 1999-004 , 1 , 0.044678562316232906
GNR 2002-075 , 1 , 0.13406517051495048
GNR 2002-075 , 2 , 0.07219629730663846
GNR 2002-075 , 4 , 0.13247941789326856
GNR 2002-077 , 1 , 0.13822561760935692
GNR 2002-077 , 2 , 0.07103841879715067
GNR 2002-078 , 1 , 0.10708997674845866
GNR 2002-078 , 2 , 0.22072129153029718
GNR 2002-078 , 3 , 0.6566785189710127
GNR 2002-079 , 1 , 0.13021483521898736
GNR 2002-079 , 4 , 0.15000000000000024
GNR 2002-079 , 6 , 0.10381467120372223
GNR 2002-080 , 1 , 0.07308536820376044
GNR 2002-080 , 2 , 0.12363974275100853
GNR 2002-086 , 1 , 0.1519999999999999
GNR 2002-087 , 1 , 0.07600236867054233
GNR 2002-088 , 1 , 0.1519999999999999
GNR 2002-088 , 3 , 0.12953367068879318
GNR 2002-088 , 4 , 0.12168384969962731
GNR 2002-089 , 1 , 0.1519999999999999
GNR 2002-090 , 1 , 0.175098971386918
GNR 2002-092 , 1 , 0.13359497599658332
GNR 2002-092 , 2 , 0.21812555225321806
GNR 2002-092 , 3 , 0.12142292857402703
GNR 2002-093 , 1 , 0.1682284645602321
GNR 2003-001 , 1 , 0.18425775576125014
GNR 2003-002 , 1 , 0.17199999999999982
GNR 2003-002 , 2 , 0.28860031636974615
GNR 2003-003 , 1 , 0.17198626543126505
GNR 2003-003 , 2 , 0.018652311925667187
GNR 2003-004 , 1 , 0.09977656911987243
GNR 2003-004 , 2 , 0.17199999999999982
GNR 2003-006 , 1 , 0.1658224496534868
GNR 2003-006 , 2 , 0.20800009944612652
GNR 2003-007 , 1 , 0.2571300691488678
GNR 2003-007 , 2 , 0.11301696516941562
GNR 2003-007 , 4 , 0.012348215794524608
GNR 2003-007 , 5 , 0.323170872569693
GNR 2003-008 , 1 , 0.1520553440170107
GNR 2003-009 , 1 , 0.171479402313075
GNR 2003-010 , 2 , 0.1902667829738146
GNR 2003-010 , 3 , 0.1719637620008937
GNR 2003-011 , 1 , 0.17830954077148342
GNR 2003-011 , 2 , 0.08926220664631779
GNR 2003-011 , 3 , 0.4931551342763131
GNR 2003-011 , 4 , 0.20096777497035845
GNR 2003-011 , 5 , 0.08950623989534334
GNR 2003-011 , 6 , 0.1792783087442793
GNR 2003-012 , 1 , 0.1239366124453255
GNR 2003-012 , 2 , 0.14344716945163172
GNR 2003-012 , 3 , 0.11891149601966011
GNR 2003-012 , 4 , 0.18512359992300031
GNR 2003-013 , 1 , 0.19299999999999984
GNR 2003-013 , 2 , 0.22174757844125292
GNR 2003-014 , 1 , 0.18395550407750805
GNR 2003-014 , 2 , 0.1948988618732015
GNR 2003-015 , 1 , 0.19299999999999984
GNR 2003-015 , 2 , 0.19299999999999984
GNR 2003-018 , 1 , 0.20599999999999996
GNR 2003-018 , 2 , 0.20801748994467328
GNR 2003-018 , 4 , 0.13959127697757612
GNR 2003-019 , 1 , 0.6359344634859481
GNR 2003-019 , 2 , 0.13102990699181138
GNR 2003-019 , 3 , 0.12293245757580407
GNR 2003-019 , 4 , 0.21062865318957025
GNR 2003-020 , 1 , 0.18816750783174652
GNR 2003-020 , 2 , 0.17640019639433313
GNR 2003-020 , 3 , 0.16004677213271812
GNR 2003-021 , 1 , 0.13679757777682722
GNR 2003-024 , 1 , 0.13851059660023646
GNR 2003-024 , 2 , 0.32138884406377555
GNR 2003-025 , 1 , 0.1385165917136688
GNR 2003-025 , 2 , 0.16048225225756751
GNR 2003-025 , 4 , 0.15800000000000047
GNR 2003-026 , 1 , 0.13427364040922207
GNR 2003-026 , 2 , 0.24019991420445408
GNR 2003-026 , 3 , 0.1836360423871145
GNR 2003-027 , 1 , 0.16416876624135057
GNR 2003-027 , 2 , 0.35071689628092884
GNR 2003-028 , 1 , 0.15767817332324352
GNR 2003-028 , 2 , 0.15800000000000047
GNR 2003-029 , 1 , 0.11534120532884529
GNR 2003-030 , 1 , 0.15800000000000047
GNR 2003-030 , 2 , 0.15415102799078306
GNR 2003-031 , 1 , 0.04243788963475592
GNR 2003-033 , 1 , 0.1449258951514092
GNR 2003-033 , 2 , 0.14598766969139687
GNR 2003-033 , 3 , 0.15800000000000047
GNR 2003-034 , 1 , 0.10658789375044175
GNR 2003-034 , 2 , 0.1683912197049373
GNR 2003-034 , 3 , 0.2140000000000002
GNR 2003-037 , 1 , 0.09132365175990464
GNR 2003-039 , 1 , 0.0934605871329467
GNR 2003-039 , 2 , 0.2381175298994085
GNR 2003-040 , 1 , 0.09614824393169341
GNR 2003-040 , 2 , 0.21850059093329655
GNR 2003-040 , 3 , 0.17301186967278548
GNR 2003-040 , 4 , 0.11999999999999977
GNR 2003-041 , 1 , 0.10877650063908217
GNR 2003-042 , 1 , 0.15946208421217778
GNR 2003-042 , 2 , 0.18290699586267245
GNR 2003-042 , 3 , 0.18373899701814478
GNR 2003-042 , 4 , 0.08064907798405518
GNR 2003-042 , 5 , 0.10535082846397703
GNR 2003-042 , 8 , 0.03619124273119345
GNR 2003-042 , 9 , 0.06632912796023827
GNR 2003-042 , 10 , 0.08643781576608489
GNR 2003-045 , 1 , 0.011264032199185703
GNR 2003-046 , 1 , 0.11225771318614974
GNR 2003-046 , 5 , 0.01294654785876681
GNR 2003-046 , 7 , 0.11619269338587723
GNR 2003-046 , 8 , 0.0050000000000005596
GNR 2003-046 , 9 , 0.1418429562820679
GNR 2003-050 , 1 , 0.26579763413283164
GNR 2003-050 , 2 , 0.05979324844014544
GNR 2003-050 , 3 , 0.3218500866657553
GNR 2003-051 , 1 , 0.1467308224442645
GNR 2003-052 , 1 , 0.16282103524596248
GNR 2003-052 , 2 , 0.043109522315380455
GNR 2003-052 , 3 , 0.11281267957511654
GNR 2003-053 , 1 , 0.1614974096910784
GNR 2003-053 , 2 , 0.09957080675831287
GNR 2003-054 , 1 , 0.15830998904110194
GNR 2003-055 , 1 , 0.21810228756392236
GNR 2003-055 , 2 , 0.14398479902040695
GNR 2003-057 , 1 , 0.04568560135005606
GNR 2003-057 , 4 , 0.3511242432340199
GNR 2003-058 , 1 , 0.14818168865703807
GNR 2003-058 , 7 , 0.1959999999999995
GNR 2003-060 , 1 , 0.17460177686677214
GNR 2003-060 , 2 , 0.2700297801168462
GNR 2003-060 , 3 , 0.15176826828519585
GNR 2003-060 , 4 , 0.17694693774025239
GNR 2003-062 , 1 , 0.15912438166413911
GNR 2003-062 , 2 , 0.1959999999999995
GNR 2003-062 , 3 , 0.15899999999999948
GNR 2003-062 , 4 , 0.1959999999999995
GNR 2003-063 , 1 , 0.1590161953651792
GNR 2003-065 , 1 , 0.18445041100503123
GNR 2003-065 , 2 , 0.23845584837567302
GNR 2003-066 , 1 , 0.06424562605659134
GNR 2003-066 , 2 , 0.19272675674990147
GNR 2003-066 , 3 , 0.1841440662753956
GNR 2003-067 , 2 , 0.19635568280897564
GNR 2003-067 , 4 , 0.03298227693590594
GNR 2003-070 , 1 , 0.1926455451700425
GNR 2003-070 , 2 , 0.1989078268050931
GNR 2003-070 , 4 , 0.17807718079769064
GNR 2003-071 , 1 , 0.17730867989075072
GNR 2003-074 , 1 , 0.19108971482846848
GNR 2003-074 , 2 , 0.1850000000000004
GNR 2003-075 , 1 , 0.17825343048757802
GNR 2003-075 , 2 , 0.14146767763775459
GNR 2003-075 , 3 , 0.24999999999999956
GNR 2003-075 , 4 , 0.1849994820443236
GNR 2003-075 , 5 , 0.2178925519035113
GNR 2003-075 , 8 , 0.34648477047473514
GNR 2003-076 , 1 , 0.15065951910089614
GNR 2003-076 , 2 , 0.1819412785510397
GNR 2003-076 , 3 , 0.19561545302823324
GNR 2003-079 , 1 , 0.17939988697967602
GNR 2003-081 , 1 , 0.2671158979785413
GNR 2003-081 , 2 , 0.18291239222134725
GNR 2003-082 , 1 , 0.17700000000000016
GNR 2003-082 , 2 , 0.16399932848372667
GNR 2003-082 , 3 , 0.01988989937995367
GNR 2003-082 , 4 , 0.04030049744141995
GNR 2003-084 , 1 , 0.15691982956512018
GNR 2003-085 , 2 , 0.169161036801449
GNR 2003-085 , 3 , 0.2392977834116059
GNR 2003-085 , 4 , 0.08775545176009414
GNR 2003-085 , 6 , 0.15709977835212696
GNR 2003-086 , 1 , 0.23733594269833502
GNR 2003-086 , 2 , 0.1850000000000004
GNR 2003-086 , 3 , 0.237924338991917
GNR 2003-086 , 4 , 0.16399501470388078
GNR 2003-086 , 5 , 0.10466356768927643
GNR 2003-086 , 6 , 0.25153446201094454
GNR 2003-086 , 7 , 0.17700000000000016
GNR 2003-089 , 1 , 0.004058421979386551
GNR 2003-089 , 2 , 0.34372510551015945
GNR 2003-089 , 3 , 0.16378979891684142
GNR 2003-090 , 1 , 0.15818596008196817
GNR 2003-091 , 1 , 0.24698469535039091
GNR 2003-093 , 1 , 0.18744985981188034
GNR 2003-095 , 1 , 0.1334224247618826
GNR 2003-097 , 3 , 0.0211159676155227
GNR 2003-097 , 4 , 0.19269903060305538
GNR 2003-097 , 5 , 0.1287696230444465
GNR 2003-097 , 7 , 0.14279913920315546
GNR 2003-098 , 1 , 0.10151294256990118
GNR 2003-098 , 2 , 0.08845463439650714
GNR 2003-098 , 3 , 0.23037980751416987
GNR 2003-098 , 4 , 0.16099999999999992
GNR 2003-099 , 1 , 0.12056557116848177
GNR 2003-099 , 2 , 0.212096144822576
GNR 2003-100 , 1 , 0.1211420361797173
GNR 2003-101 , 1 , 0.12634336783436906
GNR 2003-102 , 1 , 0.22466624725987927
GNR 2003-102 , 2 , 0.2221682342770085
GNR 2003-102 , 3 , 0.16524283317672916
GNR 2003-103 , 1 , 0.1314631762382784
GNR 2003-103 , 2 , 0.2260555923670915
GNR 2003-103 , 3 , 0.6484317347466841
GNR 2003-103 , T1 , 0.10600000000000032
GNR 2003-103 , T2 , 0.10600000000000032
GNR 2003-105 , 1 , 0.25461905764178194
GNR 2003-105 , 2 , 0.13626812492603946
GNR 2003-106 , 1 , 0.12806649058847142
GNR 2003-107 , 1 , 0.11765427296665343
GNR 2003-110 , 1 , 0.0926743707682236
GNR 2003-110 , 2 , 0.3215075707786611
GNR 2003-110 , 3 , 0.12992699248730377
GNR 2003-110 , 4 , 0.11199999999999999
GNR 2003-110 , T1 , 0.0050000000000005596
GNR 2003-110 , T2 , 0.0050000000000005596
GNR 2003-110 , T3 , 0.0050000000000005596
GNR 2003-110 , T4 , 0.0050000000000005596
GNR 2003-111 , 1 , 0.12185897573880888
GNR 2003-112 , 1 , 0.10577525794030773
GNR 2003-112 , 2 , 0.08813596100109589
GNR 2003-112 , 4 , 0.2952005091708342
GNR 2003-113 , 1 , 0.22207664364695134
GNR 2003-114 , 1 , 0.09855239608389099
GNR 2003-114 , 3 , 0.2190000000000003
GNR 2003-116 , 1 , 0.22608941042409358
GNR 2004-001 , 1 , 0.16300000000000048
GNR 2004-002 , 1 , 0.11643676507931133
GNR 2004-003 , 1 , 0.11348474030815059
GNR 2004-004 , 1 , 0.23120063716912365
GNR 2004-005 , T , 0.2190000000000003
GNR 2004-007 , 1 , 0.15361071389233794
GNR 2004-008 , 1 , 0.467601301388766
GNR 2004-009 , 1 , 0.0
GNR 2004-010 , 1 , 0.0
GNR 2004-011 , 1 , 0.17465384147637286
GNR 2004-011 , 2 , 0.24211912740210262
GNR 2004-011 , 3 , 0.20100102631498984
GNR 2004-011 , 4 , 0.07792639045123928
GNR 2004-012 , 1 , 0.0
GNR 2004-013 , 1 , 0.13551144402808135
GNR 2004-014 , 2 , 0.3147806220009943
GNR 2004-015 , 1 , 0.17319195920690622
GNR 2004-016 , 1 , 0.1695333011556347
GNR 2004-017 , 1 , 0.15833993349095976
GNR 2004-017 , 2 , 0.2700686881069968
GNR 2004-017 , 3 , 0.010622140911240363
GNR 2004-017 , 4 , 0.06784804850897375
GNR 2004-017 , 7 , 0.17106316597620042
GNR 2004-018 , 2 , 0.4225468601309881
GNR 2004-018 , 3 , 0.23655966679505602
GNR 2004-018 , 4 , 0.27882891996447845
GNR 2004-019 , 1 , 0.2135002956901848
GNR 2004-019 , 2 , 0.2554599187924821
GNR 2004-019 , 3 , 0.2389801647158718
GNR 2004-021 , 1 , 0.2569221154486565
GNR 2004-021 , 2 , 0.238787709194051
GNR 2004-022 , 1 , 0.310058153507236
GNR 2004-022 , 2 , 0.17490691145596782
GNR 2004-023 , 1 , 0.1940000000000004
GNR 2004-024 , 1 , 0.23136814626084945
GNR 2004-024 , 2 , 0.23092885335804658
GNR 2004-025 , 1 , 0.281
GNR 2004-026 , 1 , 0.20586208485065738
GNR 2004-026 , 2 , 0.20639889518413623
GNR 2004-027 , 1 , 0.17406263891576956
GNR 2004-027 , 2 , 0.23660489486334801
GNR 2004-027 , 4 , 0.0776948449454613
GNR 2004-027 , 6 , 0.46042079874771136
GNR 2004-028 , 1 , 0.19927721488586525
GNR 2004-028 , 3 , 0.026322403523600046
GNR 2004-029 , 1 , 0.1843871992621674
GNR 2004-029 , 2 , 0.20071064056378463
GNR 2004-030 , 1 , 0.25897526712201535
GNR 2004-030 , 2 , 0.20965706726603206
GNR 2004-031 , 1 , 0.2411389084480695
GNR 2004-032 , 1 , 0.0
GNR 2004-032 , 2 , 0.2729899802042852
GNR 2004-032 , 3 , 0.17855399916549353
GNR 2004-032 , 4 , 0.20157152152092273
GNR 2004-032 , 5 , 0.21706800989637853
GNR 2004-032 , 6 , 0.009574982946350286
GNR 2004-032 , 7 , 0.09254525608211928
GNR 2004-032 , 8 , 0.032999999999999696
GNR 2004-032 , 9 , 0.06713937710167484
GNR 2004-032 , 10 , 0.28309021763958864
GNR 2004-032 , 11 , 0.15646200637016827
GNR 2004-032 , 12 , 0.35649665494235694
GNR 2004-032 , T1 , 0.17499999999999993
GNR 2004-032 , T2 , 0.17499999999999993
GNR 2004-032 , T3 , 0.17499999999999993
GNR 2004-032 , T4 , 0.17499999999999993
GNR 2004-032 , T5 , 0.17499999999999993
GNR 2004-032 , T6 , 0.17499999999999993
GNR 2004-032 , T7 , 0.17499999999999993
GNR 2004-032 , T8 , 0.17499999999999993
GNR 2004-032 , T9 , 0.17499999999999993
GNR 2004-032 , T10 , 0.17499999999999993
GNR 2004-032 , T11 , 0.17499999999999993
GNR 2004-032 , T12 , 0.17499999999999993
GNR 2004-033 , 1 , 0.2931913446290245
GNR 2004-034 , 1 , 0.07988073525916661
GNR 2004-034 , 2 , 0.16264345031853455
GNR 2004-034 , 3 , 0.18141279489877415
GNR 2004-034 , 4 , 0.27749405755502654
GNR 2004-034 , 7 , 0.22723951591615021
GNR 2004-035 , 1 , 0.1809999999999996
GNR 2004-036 , 1 , 0.17878378323072674
GNR 2004-037 , 2 , 0.24917657426487827
GNR 2004-038 , 1 , 0.19517480425637956
GNR 2004-038 , 2 , 0.18106113805709112
GNR 2004-038 , 3 , 0.08679863280464906
GNR 2004-039 , 1 , 0.08904437164835455
GNR 2004-039 , 2 , 0.17894531149518422
GNR 2004-039 , 5 , 0.020408706705385526
GNR 2004-040 , 1 , 0.047915726762730926
GNR 2004-040 , 2 , 0.10680199777400767
GNR 2004-041 , 1 , 0.1649454894628024
GNR 2004-041 , 2 , 0.27997275497146756
GNR 2004-042 , 2 , 0.17868293438532779
GNR 2004-042 , 4 , 0.02730908329226034
GNR 2004-043 , 1 , 0.019000000000000017
GNR 2004-044 , 1 , 0.1939921869736223
GNR 2004-045 , 1 , 0.1940000000000004
GNR 2004-046 , 1 , 0.24120443745244868
GNR 2004-046 , 2 , 0.21984527913229734
GNR 2004-046 , 3 , 0.1837999697409477
GNR 2004-046 , 4 , 0.12969180000619174
GNR 2004-046 , 6 , 0.2380000000000001
GNR 2004-047 , 1 , 0.3632866221132848
GNR 2004-047 , 2 , 0.06967549055294275
GNR 2004-048 , 1 , 0.3171187946819751
GNR 2004-049 , 1 , 0.21500000000000052
GNR 2004-049 , 2 , 0.21500000000000052
GNR 2004-052 , 3 , 0.1676437085687138
GNR 2004-053 , 2 , 0.1783869353527343
GNR 2004-054 , 1 , 0.17252146200020646
GNR 2004-054 , 2 , 0.16999999999999948
GNR 2004-055 , 1 , 0.21732568602678937
GNR 2004-056 , 2 , 0.237
GNR 2004-058 , 1 , 0.23611101257186928
GNR 2004-059 , 1 , 0.027123375114153192
GNR 2004-059 , 2 , 0.0038192601312568852
GNR 2004-059 , 3 , 0.21857305952382255
GNR 2004-059 , 4 , 0.13957215026487513
GNR 2004-059 , 6 , 0.09405490466674349
GNR 2004-059 , T1 , 0.15700000000000058
GNR 2004-059 , T2 , 0.15700000000000058
GNR 2004-059 , T3 , 0.15700000000000058
GNR 2004-059 , T4 , 0.15700000000000058
GNR 2004-059 , T5 , 0.15700000000000058
GNR 2004-059 , T6 , 0.15700000000000058
GNR 2004-060 , 1 , 0.15700000000000058
GNR 2004-061 , 1 , 0.2837094445925654
GNR 2004-062 , 1 , 0.15613762509932005
GNR 2004-063 , 2 , 0.20906504156640138
GNR 2004-064 , 1 , 0.17284722876241665
GNR 2004-065 , 1 , 0.1875541178316702
GNR 2004-066 , 1 , 0.2595359640863022
GNR 2004-068 , 1 , 0.23141745996432972
GNR 2004-069 , 2 , 0.15961834871711744
GNR 2004-069 , 3 , 0.18669378950622773
GNR 2004-070 , T , 0.17300000000000004
GNR 2004-071 , 1 , 0.17069129989356158
GNR 2004-072 , 1 , 0.15033701930912435
GNR 2004-072 , 2 , 0.1660514303129389
GNR 2004-073 , 1 , 0.16997016103342655
GNR 2004-073 , 2 , 0.06265524032923986
GNR 2004-074 , 1 , 0.27589499765695147
GNR 2004-075 , 1 , 0.17168100463634917
GNR 2004-076 , 1 , 0.2608692445132311
GNR 2004-076 , 3 , 0.24363044833384484
GNR 2004-077 , 1 , 0.17300000000000004
GNR 2004-078 , 1 , 0.17300000000000004
GNR 2004-079 , T , 0.2190000000000003
GNR 2004-080 , 2 , 0.16533043296361705
GNR 2004-081 , 1 , 0.365697711747044
GNR 2004-081 , 2 , 0.2559999999999997
GNR 2004-081 , 3 , 0.25990474261739727
GNR 2004-081 , T , 0.0119999999999999
GNR 2004-082 , 1 , 0.16162389018714973
GNR 2004-082 , 2 , 0.16451707131379945
GNR 2004-082 , 3 , 0.19078029882840875
GNR 2004-083 , 1 , 0.2188214598278222
GNR 2004-083 , 3 , 0.2011457110559357
GNR 2004-085 , T , 0.001000000000000334
GNR 2004-086 , 1 , 0.15288023347876278
GNR 2004-086 , 2 , 0.207347237920383
GNR 2004-086 , 4 , 0.17915927277993737
GNR 2004-087 , 2 , 0.16358232905814973
GNR 2004-087 , 4 , 0.23410557273417143
GNR 2004-088 , 1 , 0.18310544963331454
GNR 2004-088 , 2 , 0.20786421113141773
GNR 2004-088 , 3 , 0.14732952818874478
GNR 2004-088 , 4 , 0.13517499475561756
GNR 2004-089 , 1 , 0.15126910124090487
GNR 2004-089 , 3 , 0.33954505913712474
GNR 2004-090 , 1 , 0.1878168880306028
GNR 2004-090 , 2 , 0.19852910247380384
GNR 2004-091 , 1 , 0.18184715226475678
GNR 2004-091 , 2 , 0.16302918418976775
GNR 2004-091 , T1 , 0.21599999999999975
GNR 2004-091 , T2 , 0.21599999999999975
GNR 2004-091 , T3 , 0.21599999999999975
GNR 2004-091 , T4 , 0.21599999999999975
GNR 2004-091 , T5 , 0.21599999999999975
GNR 2004-091 , T6 , 0.21599999999999975
GNR 2004-091 , T7 , 0.21599999999999975
GNR 2004-092 , 1 , 0.017549321118538463
GNR 2004-092 , 2 , 0.01845183325793176
GNR 2004-093 , 1 , 0.38825358298603274
GNR 2004-094 , T , 0.19299999999999984
GNR 2004-095 , 1 , 0.2054295374853503
GNR 2004-095 , 2 , 0.024985176520957886
GNR 2004-096 , 2 , 0.20537205499648414
GNR 2004-098 , 1 , 0.13011879089697564
GNR 2004-098 , 2 , 0.22898315110961132
GNR 2004-098 , 3 , 0.26570331151963045
GNR 2004-099 , 1 , 0.16377194738209655
GNR 2004-101 , 1 , 0.23649609118652581
GNR 2004-101 , 2 , 0.19893756132391205
GNR 2004-102 , 1 , 0.224183839965572
GNR 2004-104 , 3 , 0.15057490252707817
GNR 2004-105 , 4 , 0.24542957051968228
GNR 2004-105 , 5 , 0.25375426712716354
GNR 2004-105 , 7 , 0.2999999999999996
GNR 2004-106 , 1 , 0.029267721702603833
GNR 2004-106 , 2 , 0.1454143408108568
GNR 2004-109 , 1A , 0.22253418216754628
GNR 2005-001 , 2 , 0.34004158383829564
GNR 2005-001 , T1 , 0.2999999999999996
GNR 2005-001 , T2 , 0.2999999999999996
GNR 2005-003 , 1 , 0.32561997767297934
GNR 2005-003 , 2 , 0.309253835121186
GNR 2005-003 , 5 , 0.24335413391561667
GNR 2005-003 , 6 , 0.22092436769996426
GNR 2005-003 , 7 , 0.2160853804659496
GNR 2005-003 , 8 , 0.17924564389882747
GNR 2005-003 , 9 , 0.18849411093044344
GNR 2005-004 , 1 , 0.12962393914538517
GNR 2005-005 , 1 , 0.20652087688888976
GNR 2005-006 , 1 , 0.21698685168747844
GNR 2005-007 , 1 , 0.20047661448506482
GNR 2005-008 , 1 , 0.13500000000000034
GNR 2005-011 , 1 , 0.24184253382029364
GNR 2005-013 , 1 , 0.18346165207527831
GNR 2005-013 , 2 , 0.19080221167598121
GNR 2005-013 , 4 , 0.1797736565287288
GNR 2005-013 , T , 0.017999999999999905
GNR 2005-015 , 1 , 0.2855517110753033
GNR 2005-016 , 1 , 0.22319616248805008
GNR 2005-016 , 2 , 0.20996270983584808
GNR 2005-017 , 1 , 0.18702364721995612
GNR 2005-018 , 1 , 0.2022737165946581
GNR 2005-018 , 3 , 0.0016241447436021739
GNR 2005-018 , T1 , 0.22100000000000009
GNR 2005-018 , T2 , 0.22100000000000009
GNR 2005-018 , T3 , 0.22100000000000009
GNR 2005-019 , T , 0.0
GNR 2005-020 , 1 , 0.1607882102383884
GNR 2005-021 , 1 , 0.1585605351332574
GNR 2005-022 , 1 , 0.05509247104221837
GNR 2005-022 , T , 0.0
GNR 2005-024 , 1 , 0.078027883738094
GNR 2005-024 , 3 , 0.21199999999999986
GNR 2005-024 , 4 , 0.18975638082530344
GNR 2005-024 , 6 , 0.21599999999999975
GNR 2005-025 , 2 , 0.1868675908129087
GNR 2005-026 , 3 , 0.19310405654947593
GNR 2005-027 , 1 , 0.20481069856880518
GNR 2005-028 , 1 , 0.2403524305099869
GNR 2005-030 , 1 , 0.14073872085070283
GNR 2005-033 , 1 , 0.5085719902423852
GNR 2005-035 , 2B , 0.05999999999999994
GNR 2005-035 , 3 , 0.07442878200061065
GNR 2005-035 , 4 , 0.13046295933939167
GNR 2005-035 , T1 , 0.04900000000000071
GNR 2005-035 , T2 , 0.04900000000000071
GNR 2005-035 , T3 , 0.04900000000000071
GNR 2005-035 , T4 , 0.04900000000000071
GNR 2005-036 , 1 , 0.24399999999999944
GNR 2005-036 , 3 , 0.21790918648655955
GNR 2005-037 , 1 , 0.16771984375385351
GNR 2005-037 , 2 , 0.013651204872618616
GNR 2005-038 , 1 , 0.1653537533629793
GNR 2005-039 , 2 , 0.21992803551494833
GNR 2005-039 , 3 , 0.34164355143398983
GNR 2005-039 , 4 , 0.23977611948092648
GNR 2005-040 , 1 , 0.21802375579107458
GNR 2005-041 , 1 , 0.21954659218584072
GNR 2005-043 , 1 , 0.12613459569874064
GNR 2005-044 , 1 , 0.2752193348616414
GNR 2005-045 , 1 , 0.08870764770891537
GNR 2005-045 , 2 , 0.1952776251209436
GNR 2005-045 , 3 , 0.08092775016069897
GNR 2005-045 , 4 , 0.0987266671887217
GNR 2005-046 , 1 , 0.22864692746867643
GNR 2005-046 , 2 , 0.2043100387029151
GNR 2005-047 , 1 , 0.2560041726744797
GNR 2005-047 , 2 , 0.14681387306004323
GNR 2005-048 , 1 , 0.2699598677839181
GNR 2005-048 , 6 , 0.2473995286673586
GNR 2005-049 , 1 , 0.1919999999999995
GNR 2005-050 , 1 , 0.1919999999999995
GNR 2005-051 , 2 , 0.17981566696603413
GNR 2005-053 , T , 0.1709999999999996
GNR 2005-054 , 1 , 0.22284079692420689
GNR 2005-055 , 1 , 0.18944139589781328
GNR 2005-055 , 3 , 0.3037952702993222
GNR 2005-056 , 1 , 0.18160560747026466
GNR 2005-056 , 2 , 0.2851893881599551
GNR 2005-057 , 1 , 0.1709999999999996
GNR 2005-058 , 1 , 0.2308087520716846
GNR 2005-060 , 2 , 0.20564331632430388
GNR 2005-061 , 3 , 0.10254143486282641
GNR 2005-061 , 4 , 0.14712793180420036
GNR 2005-061 , 5 , 0.11876027919560461
GNR 2005-061 , T1 , 0.013000000000000012
