cusip,name,indicator,type,issuedate,maturitydate,originalface,istbaelig
36241LQD1,783152,X,SP,20101101,20330415,18334530,t
36241LQX7,783170,X,SP,20101101,20400915,360005000,t
36241LRP3,783194,X,SP,20101201,20400915,51005000,f
36241LRC2,783183,X,SP,20101201,20401015,80005000,f
36241LNK8,783094,X,SP,20100901,20340815,52505000,t
36241LNV4,783104,X,SP,20100901,20400915,287205000,t
36241LRZ1,783204,X,SP,20110101,20400915,55233912,t
36241LRG3,783187,X,SP,20101201,20401215,160005000,t
36241LNZ5,783108,X,SP,20100901,20400815,125005000,f
36241LQ66,783177,X,SP,20101101,20400915,500005000,t
36241LNW2,783105,X,SP,20100901,20400415,100005000,f
36241LRR9,783196,X,SP,20101201,20401215,50005000,t
36241LRN8,783193,X,SP,20101201,20401215,80005000,t
36241LPE0,783121,X,SP,20101001,20401015,700005000,t
36241LQS8,783165,X,SP,20101101,20401115,210005000,t
36241LQZ2,783172,X,SP,20101101,20391215,525005000,f
36241LQY5,783171,X,SP,20101101,20401115,40005000,t
36241LR81,783211,X,SP,20110101,20410115,80005000,t
36241LQ90,783180,X,SP,20101201,20350615,12232597,t
36241LRK4,783190,X,SP,20101201,20400915,504005000,f
36241LRF5,783186,M,SP,20101201,20400720,70005000,t
36241LNJ1,783093,X,SP,20100901,20320215,11607069,f
36241LQT6,783166,X,SP,20101101,20401115,40005000,t
36241LNX0,783106,X,SP,20100901,20360215,39761748,t
36241LR24,783205,X,SP,20110101,20400915,50005000,f
36241LQN9,783161,X,SP,20101101,20401115,408959779,t
36241LN69,783113,X,SP,20100901,20360315,23505000,t
36241LQ33,783174,X,SP,20101101,20401115,80005000,t
36241LRS7,783197,X,SP,20101201,20401215,80005000,t
36241LSJ6,783221,X,JP,20110101,20240215,13292035,f
36241LSL1,783223,X,JP,20110101,20251215,21206274,f
36241LS80,783243,X,JP,20110201,20250915,85102307,f
36241LS98,783244,X,JP,20110201,20240215,10511072,f
36241LTA4,783245,X,JP,20110201,20240915,55184881,f
36241LTZ9,783268,X,SP,20110301,20400815,10149703,f
36241LT63,783273,C,SP,20110301,20410120,229868480,f
36241LUA2,783277,M,SP,20110301,20400720,22338546,f
36241LVL7,783319,X,SP,20110601,20351215,51634333,t
36241LVN3,783321,X,SP,20110601,20401215,84834111,t
36241LVW3,783329,X,JP,20110601,20240415,25310581,f
36241LV37,783334,X,SP,20110601,20400315,10073838,f
36241LS23,783237,X,SP,20110201,20410115,500005000,t
36241LUF1,783282,X,SP,20110401,20401215,60005000,t
36241LVC7,783311,M,SP,20110501,20410520,100005000,t
36241LT89,783275,X,SP,20110301,20360315,59534043,t
36241LSC1,783215,X,SP,20110101,20410115,178005000,t
36241LVE3,783313,X,SP,20110501,20410215,56005000,f
36241LVF0,783314,X,SP,20110501,20401215,105005000,t
36241LS56,783240,X,SP,20110201,20410115,170005000,t
36241LUS3,783293,X,SP,20110401,20410115,125005000,t
36241LVB9,783310,X,SP,20110501,20390815,10005000,t
36241LUM6,783288,M,SP,20110401,20410320,100005000,t
36241LTY2,783267,X,SP,20110301,20410315,180005000,t
36241LTU0,783263,X,SP,20110301,20401215,10236847,t
36241LV45,783335,X,SP,20110601,20361215,59641508,t
36241LSV9,783232,M,SP,20110101,20401020,68005000,t
36241LVG8,783315,M,SP,20110501,20410520,100005000,t
36241LTG1,783251,X,SP,20110201,20401015,24105000,t
36241LUR5,783292,X,SP,20110401,20401215,298955896,f
36241LSW7,783233,X,SP,20110101,20400715,10057165,t
36241LSX5,783234,X,SP,20110201,20401115,200005000,t
36241LS31,783238,X,SP,20110201,20410115,200005000,t
36241LTK2,783254,X,SP,20110301,20350115,73971034,t
36241LSS6,783229,M,SP,20110101,20401220,114005000,t
36241LTW6,783265,M,SP,20110301,20410320,369335000,t
36241LSZ0,783236,X,SP,20110201,20331215,14269426,t
36241LTN6,783257,X,SP,20110301,20410315,500005000,t
36241LT97,783276,X,SP,20110301,20410315,370005000,t
36241LTS5,783261,X,SP,20110301,20410315,1250005000,t
36241LTB2,783246,X,SP,20110201,20400315,11801130,t
36241LTT3,783262,X,SP,20110301,20410315,750005000,t
36241LSG2,783219,X,SP,20110101,20410115,100005000,t
36241LSU1,783231,X,SP,20110101,20350915,64631426,t
36241LSN7,783225,M,SP,20110101,20401220,97787817,t
36241LSQ0,783227,X,SP,20110101,20400815,51005000,t
36241LUL8,783287,X,SP,20110401,20400815,10117714,f
36241LT71,783274,X,SP,20110301,20360415,37820151,t
36241LWL6,783351,X,JP,20110701,20241215,14707501,f
36241LWT9,783358,X,JP,20110701,20251015,21843617,f
36241LXD3,783376,X,SP,20110801,20410615,10149153,t
36241LXN1,783385,X,JP,20110801,20241115,10489092,f
36241LXZ4,783396,X,SP,20110901,20370415,59119335,t
36241LX92,783404,X,SP,20110901,20340915,15923292,t
36241LYV2,783424,X,JP,20111001,20260915,32930408,f
36241LYX8,783426,X,SP,20111001,20400915,250005000,t
36241LY59,783432,X,SP,20111001,20400415,722013919,t
36241LZC3,783439,X,JP,20111001,20250915,50064642,f
36241LYL4,783415,X,SP,20110901,20410815,153828429,t
36241LXY7,783395,X,SP,20110901,20390915,95016413,t
36241LXC5,783375,X,SP,20110801,20410815,22005000,t
36241LXG6,783379,X,SP,20110801,20410815,500005000,t
36241LYR1,783420,X,SP,20111001,20341215,55445903,t
36241LYE0,783409,X,SP,20110901,20410915,55005000,t
36241LXJ0,783381,X,SP,20110801,20370115,18906933,t
36241LWY8,783363,X,SP,20110701,20410215,10537365,f
36241LZL3,783447,X,SP,20111001,20411015,600005000,f
36241LZN9,783449,M,SP,20111001,20410920,600005000,t
36241LY83,783435,M,SP,20111001,20400720,624690182,t
36241LWF9,783346,X,SP,20110701,20401215,10005000,f
36241LXU5,783391,X,SP,20110801,20400715,25005000,t
36241LWN2,783353,X,SP,20110701,20410415,840005000,f
36241LWC6,783343,X,SP,20110701,20350815,10879240,t
36241LYK6,783414,X,SP,20110901,20410915,150005000,t
36241LX43,783399,X,SP,20110901,20410815,250005000,f
36241LWK8,783350,X,SP,20110701,20381115,71130357,f
36241LYM2,783416,X,SP,20110901,20410415,110086801,f
36241LW28,783365,M,SP,20110701,20410620,183884907,t
36241LXK7,783382,X,SP,20110801,20410715,300005000,t
36241LYB6,783406,X,SP,20110901,20400915,315005000,t
36241LWA0,783341,M,SP,20110601,20410520,263799748,t
36241LXW1,783393,M,SP,20110801,20410220,44764471,t
36241LXM3,783384,X,SP,20110801,20410215,25005000,t
36241LWZ5,783364,X,SP,20110701,20410715,104005000,t
36241LY91,783436,X,SP,20111001,20411015,200005000,t
36241LYF7,783410,X,SP,20110901,20410815,135759131,f
36241LX68,783401,X,SP,20110901,20410815,111023131,t
36241LZT6,783454,X,SP,20111001,20401015,1409830000,f
36241LXT8,783390,X,SP,20110801,20410815,113005000,t
36241LZ25,783461,X,SP,20111001,20400515,578505000,f
36241L2J4,783477,X,JP,20111101,20260815,41338752,f
36241L2Q8,783483,X,SP,20111101,20410115,10047271,f
36241L2W5,783489,X,JP,20111201,20250615,14679333,f
36241L2X3,783490,X,JP,20111201,20240215,12306449,f
36241L4H6,783524,X,JP,20120201,20240915,17978843,f
36241L5B8,783542,X,SP,20120301,20360515,35927526,t
36241L5F9,783546,X,JP,20120301,20270315,165005000,f
36241L5M4,783552,X,JP,20120301,20260915,91198983,f
36241L5R3,783556,X,JP,20120301,20261215,85312512,f
36241L5V4,783560,X,JP,20120401,20261215,10056442,f
36241L5Z5,783564,X,SP,20120401,20360715,42980608,t
36241L6H4,783572,X,JP,20120501,20270515,176229618,f
36241L6N1,783577,X,SP,20120501,20420315,10390122,t
36241LZ41,783463,X,SP,20111001,20411015,50005000,t
36241L4D5,783520,X,SP,20120101,20420115,300005000,t
36241L3G9,783499,X,SP,20111201,20390615,10176709,t
36241L6L5,783575,X,SP,20120501,20400315,10140666,f
36241LZ82,783467,X,SP,20111001,20411015,275005000,t
36241LZ33,783462,M,SP,20111001,20400720,759005000,t
36241L2U9,783487,X,SP,20111201,20311015,65776850,t
36241L2F2,783474,X,SP,20111101,20411015,50005000,t
36241L2H8,783476,X,SP,20111101,20410415,100005000,t
36241L5G7,783547,X,SP,20120301,20411215,84005000,t
36241L6K7,783574,X,SP,20120501,20381115,29594507,f
36241L4L7,783527,X,SP,20120201,20390215,98257066,t
36241L2G0,783475,X,SP,20111101,20410415,200005000,f
36241L5D4,783544,X,SP,20120301,20370815,18754103,t
36241L6F8,783570,M,SP,20120501,20360720,13036662,t
36241L5L6,783551,X,SP,20120301,20401215,10005000,t
36241L5Y8,783563,X,SP,20120401,20420215,75005000,t
36241L2S4,783485,X,SP,20111201,20411115,203505004,t
36241LZW9,783457,M,SP,20111001,20410920,400005000,t
36241L2M7,783480,X,SP,20111101,20410715,75005000,f
36241L5U6,783559,X,SP,20120401,20380515,28461804,t
36241L4P8,783530,M,SP,20120201,20411220,47124682,t
36241L4U7,783535,X,SP,20120201,20420215,168290711,t
36241L4B9,783518,X,SP,20120101,20411215,300005000,t
36241L2P0,783482,X,SP,20111101,20330915,10083686,t
36241L2E5,783473,X,SP,20111101,20411115,500005000,t
36241L2V7,783488,X,SP,20111201,20310815,28673579,t
36241L6J0,783573,X,SP,20120501,20410615,10005000,t
36241L4W3,783537,X,SP,20120301,20370715,110353099,t
36241L3C8,783495,X,SP,20111201,20361215,72406769,t
36241L4Q6,783531,X,SP,20120201,20410815,250005000,f
36241L5J1,783549,M,SP,20120301,20411220,10349360,t
36241L4R4,783532,X,SP,20120201,20420215,466460591,t
36241L3H7,783500,X,SP,20111201,20400515,11640367,t
36241L4S2,783533,X,SP,20120201,20420215,550005000,t
36241L6A9,783565,X,SP,20120401,20400715,16746605,t
36241LZ66,783465,X,SP,20111001,20410615,71464149,t
36241L3T1,783510,X,SP,20111201,20400715,10005000,t
36241LZZ2,783460,X,SP,20111001,20410915,10135681,t
36241L6G6,783571,X,SP,20120501,20331215,59486230,t
36241L4X1,783538,X,SP,20120301,20341215,99953689,t
36241L4G8,783523,M,SP,20120201,20411220,125509821,t
36241L7H3,783596,X,JP,20120601,20270515,57004509,f
3622A2AM4,783612,X,JP,20120701,20270715,72936550,f
3622A2AV4,783620,M,SP,20120701,20420620,300005000,t
3622A2AY8,783623,X,SP,20120701,20400715,10005000,t
3622A2A36,783626,M,SP,20120801,20410720,97516365,t
3622A2A85,783631,X,SP,20120801,20341215,11067739,t
3622A2A93,783632,X,JP,20120801,20270715,60129541,f
3622A2BA9,783633,X,JP,20120801,20260615,25010095,f
3622A2BC5,783635,X,JP,20120801,20270715,100005000,f
3622A2BN1,783645,X,JP,20120801,20270715,204394810,f
3622A2BT8,783650,X,JP,20120901,20270915,215005000,f
3622A2BV3,783652,X,JP,20120901,20270915,50575218,f
3622A2DH2,783704,X,SP,20121201,20360615,50796806,t
3622A2A69,783629,X,SP,20120801,20420815,686005000,t
3622A2BM3,783644,M,SP,20120801,20420520,1700005000,t
3622A2CQ3,783679,X,SP,20121001,20391115,31771249,t
3622A2AC6,783603,X,SP,20120601,20390115,12950946,t
3622A2BG6,783639,X,SP,20120801,20420615,300005000,t
3622A2AE2,783605,X,SP,20120701,20420215,214290827,t
3622A2DD1,783700,X,SP,20121201,20400715,10909659,t
3622A2BX9,783654,X,SP,20120901,20351215,10666058,t
3622A2AK8,783610,X,SP,20120701,20411115,105438280,t
3622A2DB5,783698,M,SP,20121201,20320320,10286137,t
3622A2BK7,783642,M,SP,20120801,20420420,10016365,t
3622A2AB8,783602,M,SP,20120601,20400420,19479456,t
3622A2CP5,783678,X,SP,20121001,20420315,517448191,f
3622A2B68,783661,X,SP,20120901,20390115,11554673,t
3622A2DE9,783701,X,SP,20121201,20410615,14112010,f
3622A2C91,783696,X,SP,20121101,20370215,11401611,t
3622A2BQ4,783647,X,SP,20120901,20350915,50151546,t
3622A2B35,783658,X,SP,20120901,20420615,300005000,t
3622A2AQ5,783615,X,SP,20120701,20360615,25023241,t
3622A2CX8,783686,X,SP,20121101,20401215,34859612,f
3622A2B50,783660,X,SP,20120901,20390515,160928073,t
3622A2CT7,783682,X,SP,20121001,20400715,50099592,t
3622A2AL6,783611,X,SP,20120701,20380615,32836459,t
3622A2CN0,783677,X,SP,20121001,20400915,10197805,t
3622A2BJ0,783641,X,SP,20120801,20420615,300005000,t
3622A2CR1,783680,X,SP,20121001,20410715,100507773,f
3622A2AU6,783619,M,SP,20120701,20420520,300005000,t
3622A2CV2,783684,X,SP,20121001,20420215,45786624.6,t
3622A2AN2,783613,X,SP,20120701,20420115,1350005000,t
3622A2DS8,783713,M,SP,20130201,20420420,12085689,f
3622A2D41,783723,X,JP,20130301,20271115,41340422,f
3622A2D66,783725,X,SP,20130301,20390715,16087912,t
3622A2D90,783728,X,SP,20130301,20400715,247005000,f
3622A2EL2,783739,X,JP,20130401,20271015,38427085,f
3622A2E57,783756,X,SP,20130501,20360215,12820026,t
3622A2E81,783759,X,SP,20130501,20410915,50710179,f
3622A2E99,783760,X,SP,20130501,20420215,50005002,f
3622A2FG2,783767,X,SP,20130601,20400515,1054031818,f
3622A2FJ6,783769,X,SP,20130601,20400515,1043205000,f
3622A2GN6,783805,X,SP,20130801,20350415,78960207,t
3622A2EW8,783749,X,SP,20130401,20420915,88849846,t
3622A2GG1,783799,X,SP,20130801,20351115,75030989,f
3622A2GH9,783800,X,SP,20130801,20350615,60223019,t
3622A2EU2,783747,X,SP,20130401,20330815,10687414,t
3622A2DY5,783719,X,SP,20130201,20400715,10500125,f
3622A2DQ2,783711,X,SP,20130101,20420115,59066373,t
3622A2EZ1,783752,X,SP,20130401,20420315,20440198,f
3622A2FL1,783771,X,SP,20130601,20410415,25005000,t
3622A2FF4,783766,X,SP,20130601,20351115,52874372,f
3622A2GP1,783806,X,SP,20130801,20400615,10005000,t
3622A2EX6,783750,X,SP,20130401,20410815,57790331,t
3622A2ET5,783746,X,SP,20130401,20360615,10693668,t
3622A2F56,783788,X,SP,20130701,20401215,25005000,t
3622A2ED0,783732,X,SP,20130301,20410915,52098702,f
3622A2G48,783819,X,SP,20131001,20431015,51447419,t
3622A2GR7,783808,X,SP,20130801,20410815,70083581,f
3622A2G55,783820,X,SP,20131001,20431015,506140196,t
3622A2EG3,783735,X,SP,20130401,20410415,26844040,t
3622A2D33,783722,X,SP,20130301,20350515,22203604,t
3622A2FR8,783776,X,SP,20130601,20400815,14588396,f
3622A2F64,783789,X,SP,20130701,20411215,14005000,t
3622A2DP4,783710,X,SP,20130101,20410615,10050219,f
3622A2DR0,783712,X,SP,20130101,20410615,10005000,t
3622A2FB3,783762,X,SP,20130501,20410715,56514751,f
3622A2EN8,783741,X,SP,20130401,20371115,10050072,f
3622A2D25,783721,X,SP,20130301,20400715,11184963,f
3622A2GF3,783798,X,SP,20130801,20400915,42599265,f
3622A2FN7,783773,X,SP,20130601,20410615,24020771,t
3622A2EA6,783729,X,SP,20130301,20411015,54775026,t
3622A2D82,783727,X,SP,20130301,20410615,10425501,f
3622A2E65,783757,X,SP,20130501,20410615,26005000,t
3622A2FS6,783777,X,SP,20130601,20400515,16699561,t
3622A2FA5,783761,X,SP,20130501,20400715,54723413,t
3622A2GU0,783811,X,SP,20130901,20360915,50510571,t
3622A2FH0,783768,X,SP,20130601,20320915,11614272,f
3622A2FP2,783774,X,SP,20130601,20400615,33311290,t
3622A2DX7,783718,X,SP,20130201,20421215,50005000,t
3622A2D58,783724,X,SP,20130301,20390515,90053915,t
3622A2G30,783818,X,SP,20131001,20431015,500149651,t
3622A2HT2,783842,X,SP,20131101,20410815,135365968,t
3622A2H96,783856,X,JP,20140101,20270815,86629775,f
3622A2JD5,783860,C,SP,20140101,20430620,19314899,f
3622A2JE3,783861,C,SP,20140101,20430220,10207995,f
3622A2JG8,783863,C,SP,20140101,20430720,39400707,f
3622A2JV5,783876,X,JP,20140401,20260415,10435994,f
3622A2JW3,783877,X,JP,20140401,20270715,98422966,f
3622A2JX1,783878,X,JP,20140401,20290415,50149850,f
3622A2J86,783887,C,SP,20140401,20430220,26483506,f
3622A2KC5,783891,X,JP,20140501,20260715,10441735,f
3622A2KL5,783899,X,JP,20140601,20250915,17026461,f
3622A2KN1,783901,X,JP,20140601,20260515,13080111,f
3622A2KR2,783904,X,SP,20140601,20400215,27140469,t
3622A2KU5,783907,X,JP,20140701,20290615,15177598,f
3622A2K92,783920,X,SP,20140901,20340415,10766868,t
3622A2LC4,783923,X,SP,20140901,20370415,16862553,t
3622A2LD2,783924,X,JP,20140901,20260815,15175753,f
3622A2LH3,783928,X,JP,20141001,20290915,32190193,f
3622A2LJ9,783929,X,JP,20141001,20260515,12151366,f
3622A2LZ3,783944,X,JP,20141201,20250915,43789036,f
3622A2H54,783852,X,SP,20131201,20400315,10005000,t
3622A2K50,783916,X,SP,20140801,20440715,329168784,t
3622A2HD7,783828,X,SP,20131101,20311115,10648306,t
3622A2H70,783854,X,SP,20131201,20431215,109443765,t
3622A2KM3,783900,X,SP,20140601,20420315,15236569,t
3622A2JN3,783869,X,SP,20140301,20360115,14148732,t
3622A2LT7,783938,M,SP,20141101,20431020,31319242,t
3622A2JL7,783867,X,SP,20140201,20360815,54812607,t
3622A2J60,783885,X,SP,20140401,20401015,54468560,t
3622A2LA8,783921,X,SP,20140901,20400315,23609654,f
3622A2H47,783851,X,SP,20131201,20410315,10400921,t
3622A2JS2,783873,X,SP,20140301,20410815,133825193,f
3622A2HC9,783827,X,SP,20131001,20360615,51327163,t
3622A2JR4,783872,X,SP,20140301,20440115,85005000,t
3622A2J37,783882,X,SP,20140401,20440415,12412263,t
3622A2J45,783883,X,SP,20140401,20440315,52739927,t
3622A2HU9,783843,X,SP,20131101,20410815,191924150,t
3622A2HS4,783841,X,SP,20131101,20431015,113206297,t
3622A2LB6,783922,X,SP,20140901,20400615,77923898,t
3622A2KQ4,783903,X,SP,20140601,20440615,10005000,t
3622A2LN0,783933,X,SP,20141001,20400215,99887900,f
3622A2HZ8,783848,X,SP,20131201,20390115,11664075,t
3622A2KV3,783908,X,SP,20140701,20440715,39005000,t
3622A2KB7,783890,M,SP,20140501,20381120,11864501,t
3622A2HR6,783840,X,SP,20131101,20420115,192792458,t
3622A2HV7,783844,X,SP,20131101,20430915,93805000,t
3622A2JT0,783874,X,SP,20140301,20410815,188614971,t
3622A2LM2,783932,X,SP,20141001,20440315,93665435,t
3622A2JP8,783870,X,SP,20140301,20440315,58527333,t
3622A2KF8,783894,X,SP,20140501,20410215,51629459,f
3622A2H21,783849,X,SP,20131201,20360115,43127763,t
3622A2H62,783853,X,SP,20131201,20431215,65998295,t
3622A2L42,783947,X,JP,20141201,20250715,10815086,f
3622A2MN9,783965,X,SP,20150201,20410915,15898942,f
3622A2MP4,783966,C,SP,20150201,20450120,118245703,f
3622A2MQ2,783967,C,SP,20150201,20441220,18657598,f
3622A2MS8,783969,M,JP,20150201,20281220,25426349,f
3622A2MX7,783974,X,JP,20150301,20290315,10830479,f
3622A2NV0,784004,X,SP,20150501,20341215,16643622,f
3622A2PF3,784022,C,SP,20150701,20410920,18314790,f
3622A2PG1,784023,X,JP,20150701,20291115,59544642,f
3622A2M41,783979,X,SP,20150301,20420115,88939192,t
3622A2M66,783981,X,SP,20150301,20390915,20983741,t
3622A2N40,784011,M,SP,20150601,20430820,89537935,t
3622A2MD1,783956,X,SP,20141201,20410515,50314460,t
3622A2QH8,784056,X,SP,20151001,20410515,13145295,t
3622A2M90,783984,M,SP,20150301,20430820,11966032,t
3622A2QK1,784058,X,SP,20151001,20410415,11311865,t
3622A2ML3,783963,X,SP,20150201,20430415,150005000,t
3622A2MZ2,783976,M,SP,20150301,20430420,773240000,t
3622A2MF6,783958,X,SP,20141201,20410715,62608317,t
3622A2PQ9,784031,X,SP,20150801,20430315,10070743,t
3622A2L83,783951,X,SP,20141201,20410815,16733432,f
3622A2MW9,783973,M,SP,20150201,20410520,14641199,t
3622A2NT5,784002,X,SP,20150501,20320815,12818080,t
3622A2QC9,784051,X,SP,20151001,20341215,5891669,t
3622A2NC2,783987,X,SP,20150401,20410815,160500711,t
3622A2NA6,783985,X,SP,20150301,20420515,50429476,t
3622A2L91,783952,X,SP,20141201,20390215,27401726,f
3622A2MB5,783954,M,SP,20141201,20420420,20402002,t
3622A2MG4,783959,X,SP,20150101,20360415,10008435,t
3622A2MC3,783955,X,SP,20141201,20430915,21727916,t
3622A2MR0,783968,X,SP,20150201,20410915,12970248,f
3622A2QJ4,784057,X,SP,20151001,20450915,15424902,t
3622A2MV1,783972,X,SP,20150201,20391215,100642439,t
3622A2L75,783950,M,SP,20141201,20420220,10377782,t
3622A2MU3,783971,X,SP,20150201,20420515,64983093,t
3622A2MH2,783960,X,SP,20150101,20410615,12650822,f
3622A2N24,784009,X,SP,20150601,20430815,32482702,t
3622A2QP0,784062,M,JP,20151101,20301020,15219581,f
3622A2RF1,784086,X,SP,20151201,20420315,35311419,f
3622A2RG9,784087,X,SP,20160101,20410315,5082795,t
3622A2R46,784107,X,SP,20160201,20381215,11815338,t
3622A2SL7,784123,M,JP,20160301,20310120,10960344,f
3622A2SM5,784124,X,SP,20160301,20380115,5043745,t
3622A2SV5,784132,M,JP,20160301,20310220,15570501,f
3622A2S86,784143,X,SP,20160401,20401215,9439730,t
3622A2TT9,784162,C,SP,20160501,20350120,44775379,f
3622A2TU6,784163,X,JP,20160501,20250415,31519538,f
3622A2T44,784171,X,SP,20160601,20381015,10699356,f
3622A2T28,784169,X,SP,20160601,20300215,31521282,t
3622A2RP9,784094,X,SP,20160101,20390115,35626675,t
3622A2SE3,784117,X,SP,20160301,20420915,176615428,t
3622A2RB0,784082,X,SP,20151201,20330815,28477067,t
3622A2Q54,784076,X,SP,20151201,20291215,6731458,t
3622A2QR6,784064,M,SP,20151101,20390320,12712452,t
3622A2Q96,784080,X,SP,20151201,20381015,11415727,t
3622A2Q47,784075,X,SP,20151201,20340815,5367994,t
3622A2TZ5,784168,X,SP,20160601,20290315,13764266,t
3622A2TX0,784166,X,SP,20160601,20351015,6615922,t
3622A2QY1,784071,X,SP,20151201,20410615,10059772,t
3622A2TY8,784167,X,SP,20160601,20380415,5094975,t
3622A2TW2,784165,X,SP,20160501,20450915,118325423,f
3622A2QX3,784070,X,SP,20151201,20400315,38461640,t
3622A2TE2,784149,X,SP,20160401,20410615,5346379,f
3622A2SH6,784120,X,SP,20160301,20291115,15488237,t
3622A2QV7,784068,X,SP,20151101,20350215,6155969,t
3622A2RL8,784091,M,SP,20160101,20360520,25267144,t
3622A2TB8,784146,X,SP,20160401,20460415,276203505,t
3622A2TK8,784154,X,SP,20160501,20440315,79013344,t
3622A2QS4,784065,X,SP,20151101,20390215,15936986,t
3622A2S78,784142,X,SP,20160401,20400815,5317023,t
3622A2S29,784137,X,SP,20160301,20451015,512671685,t
3622A2SJ2,784121,X,SP,20160301,20290815,47703050,t
3622A2S94,784144,X,SP,20160401,20390815,7309829,t
3622A2S60,784141,X,SP,20160401,20301215,60978195,t
3622A2SY9,784135,X,SP,20160301,20291015,59253322,t
3622A2U34,784202,C,SP,20160901,20430520,42862533,f
3622A2VG4,784215,X,SP,20161101,20391115,58391481,t
3622A2VP4,784222,X,SP,20161101,20400515,6683641,t
3622A2VQ2,784223,M,JP,20161101,20311020,92526399,f
3622A2V74,784238,X,JP,20161201,20260615,5315208,f
3622A2XE7,784277,X,SP,20170301,20340815,7133729,t
3622A2XU1,784291,X,SP,20170401,20410815,5039977,f
3622A2XV9,784292,X,SP,20170401,20460615,26930688,t
3622A2UJ9,784185,M,SP,20160801,20441020,88727863,t
3622A2WU2,784259,M,SP,20170301,20450520,111108877,t
3622A2WK4,784250,X,SP,20170201,20400515,13622416,t
3622A2UZ3,784200,X,SP,20160901,20401215,11734901,f
3622A2WW8,784261,X,SP,20170301,20360315,32352751,t
3622A2WT5,784258,X,SP,20170301,20421015,29093375,t
3622A2V82,784239,X,SP,20170101,20350715,5170950,t
3622A2VZ2,784232,X,SP,20161201,20460415,91860933,t
3622A2VJ8,784217,X,SP,20161101,20391115,245404233,t
3622A2WE8,784245,M,SP,20170101,20431220,59478028,t
3622A2WG3,784247,X,SP,20170201,20290515,7617862,t
3622A2WD0,784244,X,SP,20170101,20410215,8991210,f
3622A2UT7,784194,M,SP,20160901,20440420,11020199,t
3622A2V90,784240,X,SP,20170101,20350715,5093712,t
3622A2VN9,784221,X,SP,20161101,20460615,10094343,t
3622A2WF5,784246,X,SP,20170101,20451115,23481029,t
3622A2U91,784208,X,SP,20161001,20460715,62275556,t
3622A2WC2,784243,X,SP,20170101,20400715,11161556,t
3622A2XR8,784288,X,SP,20170301,20360515,14081982,t
3622A2UL4,784187,X,SP,20160801,20460115,5001000,t
3622A2VS8,784225,X,SP,20161101,20420615,25077279,t
3622A2US9,784193,X,SP,20160901,20400715,5137971,f
3622A2XH0,784280,X,SP,20170301,20410215,5464935,t
3622A2WB4,784242,X,SP,20170101,20410615,12281831,t
3622A2VX7,784230,X,SP,20161201,20271215,5492498,t
3622A2VA7,784209,X,SP,20161001,20310615,6276181,t
3622A2WY4,784263,X,SP,20170301,20360915,28006271.67,f
3622A2WJ7,784249,X,SP,20170201,20390815,8700635,t
3622A2XF4,784278,X,SP,20170301,20340115,9244989,t
3622A2VW9,784229,X,SP,20161201,20381015,6045165,t
3622A2UU4,784195,M,SP,20160901,20450520,15501010,t
3622A2XQ0,784287,X,SP,20170301,20381115,5145554,t
3622A2ZA3,784337,X,SP,20170601,20451115,19489883,f
3622A2ZC9,784339,C,SP,20170601,20400520,5160439,f
3622A2Z21,784361,X,SP,20170801,20460615,10903623,t
3622A22M3,784380,X,SP,20171001,20401215,5005666,f
3622A22X9,784390,M,JP,20171101,20321020,52132516,f
3622A22Z4,784392,X,SP,20171101,20390115,5056957,t
3622A23J9,784401,M,SP,20171201,20460720,11008176,f
3622A23N0,784405,M,JP,20171201,20321120,5298328,f
3622A2X23,784297,X,SP,20170401,20460515,100736198,t
3622A2Z70,784366,X,SP,20170901,20461215,527207144,t
3622A22T8,784386,M,SP,20171101,20450820,60570403,t
3622A2ZF2,784342,X,SP,20170701,20410615,5470007,t
3622A2YL0,784315,X,SP,20170501,20360615,15193515,t
3622A2ZG0,784343,X,SP,20170701,20410215,11727716,t
3622A2X31,784298,X,SP,20170401,20460715,62336674,f
3622A2X72,784302,X,SP,20170501,20440915,55407790,t
3622A23G5,784399,X,SP,20171101,20450815,63098143,t
3622A22S0,784385,X,SP,20171101,20470415,51419843,t
3622A2ZR6,784352,X,SP,20170801,20450915,62146429,t
3622A23B6,784394,X,SP,20171101,20461215,22494517,t
3622A2YM8,784316,X,SP,20170501,20410915,17434254,f
3622A2ZU9,784355,X,SP,20170801,20461215,56244622,t
3622A2ZH8,784344,X,SP,20170701,20410415,18814840,t
3622A2Z88,784367,X,SP,20170901,20440315,46201801,t
3622A2Z62,784365,X,SP,20170901,20400715,5611051,f
3622A22L5,784379,X,SP,20171001,20390215,5017608,f
3622A2YT3,784322,X,SP,20170501,20431215,16354080,f
3622A22R2,784384,X,SP,20171101,20440315,16167211,t
3622A2Y48,784331,X,SP,20170501,20410615,11632828,t
3622A2YH9,784312,X,SP,20170501,20450915,34779154,f
3622A2ZB1,784338,X,SP,20170601,20420315,8958533,f
3622A22Q4,784383,X,SP,20171101,20450915,6563416,f
3622A2YW6,784325,X,SP,20170501,20460615,50111337,t
3622A23R1,784408,C,SP,20171201,20471020,44597370,f
3622A23Z3,784416,C,SP,20171201,20470320,71834305,f
3622A24B5,784418,C,SP,20171201,20470520,50649100,f
3622A24R0,784432,C,SP,20180201,20471220,79460441,f
3622A24X7,784438,X,SP,20180201,20390915,5862666,t
3622A25M0,784452,X,SP,20180301,20410615,5039053,f
